idmovimentacaoitem,valor_desconto,valor,valor_cancelado,valor_juros,valor_multa,valor_taxa,valor_taxa_juros,valor_taxa_cancelado,valor_cupom,status,dthr_pagamento,idmovimentacao,idproduto,dscproduto,idequipamento,tipo_equipamento,idformapag,dscformapag,idtipoproduto,dsctipoproduto,idapresentacao,dscapresentacao,dthr_apresentacao,idprodutocategoria,dscproduto_categoria,idevento,dscevento,idpessoa,nome,cpf,rg,passaporte,documento,documento_unificado,newsletter,end_cidade,end_estado,end_pais,celular,email,sexo,dt_nascimento,idpessoa_tipo,dscpessoa_tipo,cliente
0d4e445b-324b-4945-bd6a-be810a309ec0,60.73,699.79,6.5,6.7,2.17,25.95,9.25,5.08,1.72,PA,2023-07-26 09:39:08,6bb7ea3f-7e4b-4135-8138-5adc42d3a8cc,6bc9c206-9f71-43b6-a2f1-d6a38006ac31,Dignissimos,d84d6533-978c-497e-94ab-b8a59624a11d,122,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,2a0d6212-93f2-43a2-aa39-153a66f6885b,O conforto de atingir seus objetivos sem preocupação,2024-07-23 15:06:21,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,8ec82997-ff10-4c6e-b96e-60e146719b35,Nam,a7e14118-a94d-4fe2-923d-bd8e86e662dc,Breno Nogueira,57281940360,811307534,460531862,702814215,57281940360,0,Recife,CE,Brasil,5531964035900,ana-laurapeixoto@yahoo.com.br,1,1973-12-28,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
b3dbe884-75da-448c-bc1f-dae16ec957e1,246.45,910.99,6.51,16.07,13.52,44.25,3.98,9.4,2.87,PA,2021-02-05 11:32:47,8b145174-96f3-45d5-87bf-bc770d05f210,1e1e159d-24da-4645-a07a-21bcb9b97850,Eos,1a03bd2c-2a2a-4687-a921-499755c6a0d4,109,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,498f9b22-b92c-4822-a6d3-9a127f406ca8,A arte de inovar com toda a tranquilidade,2022-02-09 07:24:10,2c957832-47da-4754-b296-2c94f18511ea,Animi,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,a364dd92-c53d-4e23-9efa-3f8e94f4bee9,Lorenzo Caldeira,38201965442,681632666,037965348,694476834,38201965442,1,Rio de Janeiro,PE,Brasil,5521953357574,nascimentomarcelo@ribeiro.br,2,2003-10-08,c9490b45-af66-40eb-9b1d-ec127dbf1804,Profissional de relações públicas,sport
8ec642c3-29db-4f50-b1b5-fa0ffb8369f1,1.67,51.61,8.8,5.95,0.05,0.98,2.53,3.91,15.28,PA,2022-11-30 03:53:42,a445f708-a8ba-4107-bd51-af54401b44e2,4049c135-c33f-4bdb-916a-53fa1a4017d1,Fugiat,2a010740-486a-46db-a2a8-08e58a4e9648,107,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,3e87e7be-b198-4fe4-bdb4-f20f2b9d9e3f,Dicta,23910187-92ba-4430-9bfd-fed97fc6a5e9,A possibilidade de mudar antes de tudo,2025-01-27 20:12:10,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,5df5bc5c-60f2-4269-8b5e-127e67d7193d,Paulo da Mota,09436582170,570672839,071799866,659549094,09436582170,0,Porto Alegre,PR,Brasil,5584980404869,beatrizramos@teixeira.com,2,1981-06-11,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,juventude
62732d22-4768-4bb9-bb0f-6b02a6384e13,88.84,785.16,7.08,9.36,16.58,30.38,9.51,5.07,5.55,PA,2025-03-20 22:17:15,e15915bc-a60d-441b-9851-683b986a12d3,5729e014-28c9-4247-8f0c-311875a52bd9,A,4e7ccf01-b0bb-48be-8175-71666b4d0df2,122,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,ff310314-81e0-4a39-8a75-1be05c02cd31,O poder de conseguir de maneira eficaz,2021-05-22 16:13:30,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,f3251495-a77b-4751-8cdf-9710cd28fd8f,Vitor da Conceição,39057624125,602310449,828991955,927158949,39057624125,0,Rio de Janeiro,SP,Brasil,5511988145676,jteixeira@duarte.org,1,1966-03-06,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,juventude
30a0efc7-454b-42d9-a342-8613352398c9,19.69,270.44,6.83,6.64,20.28,45.91,1.8,9.54,4.23,PA,2023-08-06 07:16:19,c6c9e36c-dd71-4488-8580-d8a9ef8732d7,8dc694d0-02df-485f-8351-f854914796f2,Aut,f3fb8bef-9f19-41bf-87d7-33e997a2bf1f,122,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2020-05-27 15:54:03,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,8ec82997-ff10-4c6e-b96e-60e146719b35,Nam,164499e5-5e56-4176-9e9b-6aa27ae18a5e,Srta. Lara Mendes,21936745828,677393970,975196220,789485080,21936745828,1,Salvador,PR,Brasil,5551918321856,lucas58@da.com,2,1970-10-27,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,internacional
fc74dc63-1207-47a6-80ee-fb39683bdf51,229.58,835.62,6.05,3.5,12.77,24.53,10.71,3.41,19.96,PA,2025-04-24 22:16:26,d6f65afa-6e9d-41af-ad7f-616ab4e140ca,4c02e9ad-c235-458a-988a-0443e0c37115,Ipsa,8967a499-c7ec-469f-8d17-425908f76670,108,de53ceac-4d4f-410f-83e4-df437f65f2ec,Mastercard,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,23910187-92ba-4430-9bfd-fed97fc6a5e9,A possibilidade de mudar antes de tudo,2024-02-24 02:45:22,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,6ced6301-9ac4-4b11-b412-1b4d9d4e696e,Igor Oliveira,73452681955,248149291,250917836,573317314,73452681955,0,Rio de Janeiro,RJ,Brasil,5561999618164,enriconovaes@hotmail.com,3,1974-02-14,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,juventude
f6ff4627-8fa1-42d2-ba17-de77437b51bc,84.54,603.31,3.88,2.99,4.33,20.57,12.03,8.4,0.31,PA,2021-05-09 15:50:02,e09a015c-3843-4011-8481-1b9bd391a11d,c24409bb-a2ab-44e8-b483-62cb3489e101,Vero,8f7e32b2-9ff5-49e3-a158-1a121134f8a9,107,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2020-02-20 00:09:36,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,5b33cf12-8363-474b-ae87-769fd02f19d9,Sr. Felipe Silveira,82036154905,239490140,877682980,552962433,82036154905,1,Goiânia,SC,Brasil,5584981752133,novaesthiago@uol.com.br,0,1975-04-24,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
2d3c29ea-cf4a-44d0-baa1-0f73901a55c7,36.65,385.86,8.73,5.54,7.09,38.93,10.7,3.4,9.78,PA,2023-07-18 17:23:14,97d2c157-0892-4853-8019-fd0c5396682f,00e95b56-b7a2-42d8-b5b6-2327d095a3e1,Rem,0ac4d4bd-50c2-43cd-9040-6ac2c584f4b2,109,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2020-05-15 11:04:42,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,1daa72c6-a493-406d-b1e8-4aa9692ac19b,Sarah Cardoso,58640372900,234312604,485505280,192244941,58640372900,0,São Paulo,SP,Brasil,5551998286896,estheroliveira@hotmail.com,3,1992-07-16,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,internacional
9111ecad-4039-4ba6-8009-a7a68b06da3e,138.95,845.17,2.27,11.23,2.75,21.8,12.86,0.29,19.89,PA,2021-06-06 14:31:38,9f0b3da5-5876-42bc-b4ae-26577e0b33fb,6faeb226-5d12-416f-b70f-a95f11ec0d9f,Facilis,4c048326-80ce-4e20-a083-40ea2c93d33d,122,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,3f47c8d0-d9fd-4eac-b73e-3c7ec02269b5,O direito de realizar seus sonhos direto da fonte,2022-09-30 14:49:24,2c957832-47da-4754-b296-2c94f18511ea,Animi,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,7b836abd-47ea-4423-9af1-6bb852d7c9fc,Guilherme Sales,64235918060,140039808,794208453,999866189,64235918060,0,Salvador,SC,Brasil,5581917815366,jesusmaite@yahoo.com.br,2,1991-11-11,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
82d1f1d2-aac9-49db-96a2-1b0e1d3c7c2b,48.47,797.6,5.81,2.12,12.18,24.92,14.25,7.29,16.95,PA,2023-05-10 01:16:51,dc9cdfde-c0b3-4cb9-97f4-0bfbfaeec768,985589b0-2d1b-4927-9b2a-102214f0bd1c,Magnam,af800f84-a413-455b-8b68-804f1dc25821,109,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2024-05-08 23:44:24,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,e021b755-f230-4f07-a240-ced76a100119,Diego Ferreira,89260354765,340616541,600404258,492258414,89260354765,1,Goiânia,PR,Brasil,5521949185030,souzafernanda@hotmail.com,0,1968-08-09,c9490b45-af66-40eb-9b1d-ec127dbf1804,Profissional de relações públicas,internacional
84e6940f-fc65-4fce-822c-d19a2ecec474,22.99,262.93,2.26,17.23,25.05,49.35,9.12,6.15,6.08,PA,2020-04-28 16:58:48,79733162-4106-4f2b-9d62-0ccfab9db0ca,4c02e9ad-c235-458a-988a-0443e0c37115,Ipsa,d9ae6e27-c750-42a9-b4d8-bdc29f650034,107,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,025050f9-1ce1-42c7-ad96-d5e2559b8c85,O poder de evoluir direto da fonte,2021-07-18 01:01:45,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,37e2360f-8280-462f-b569-438ad24ed6e5,Benjamin Carvalho,71495023850,391822955,611538262,080149001,71495023850,0,São Paulo,CE,Brasil,5531911987354,thales69@aragao.br,0,1992-01-12,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
10c3fb36-cf71-4688-9c93-a7b2279f434c,66.0,929.54,2.35,13.16,13.84,26.96,9.9,7.52,5.42,PA,2022-08-07 14:31:23,bd08a783-a3d6-44cf-abb3-1b4862537674,4e04827f-a3a7-4c9c-8305-b0620a43830e,Accusamus,a5030fca-d402-4ed8-98bb-86ebe364e45c,125,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2024-06-02 12:29:34,2c957832-47da-4754-b296-2c94f18511ea,Animi,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,da23f44b-4ff2-436c-9176-d2755b64181b,Alice da Paz,93864712050,873433981,436612269,203832052,93864712050,0,São Paulo,PE,Brasil,5571991920339,da-rochamariane@fernandes.org,0,1958-05-14,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,sport
94e5f114-2a84-408a-91af-cc4698843ccb,23.95,85.8,7.43,8.7,13.7,46.14,9.64,3.03,18.58,PA,2023-05-15 08:54:56,0059188a-cf80-4db9-9cc2-9960fc8a0d6f,0800dd0b-c833-478f-8fbe-156fff4b7f2b,Libero,32e6839e-4d77-44d1-bb99-019433ef80c5,122,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,a426387d-c62b-41f2-9f11-18dcfe21f923,A segurança de conseguir antes de tudo,2020-02-14 06:19:44,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,95a7db02-ad9f-4eeb-9fee-cfc77b61e7f0,Alana Carvalho,06487519375,453169595,769580295,169450798,06487519375,1,Fortaleza,RJ,Brasil,5561994580994,heloisa10@porto.com,4,1991-01-07,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,sport
37c29a4d-0e38-4ccf-a831-42674a97ec64,29.4,824.71,7.25,17.33,25.33,38.02,10.39,6.16,1.9,PA,2024-02-13 16:12:15,e7883136-39bf-4448-8ee0-e3dcf1d01f02,faceff43-1d79-4858-886d-e827ec305222,Dolore,2d32ba9b-4223-463e-b416-3b390c9c517e,109,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,3f47c8d0-d9fd-4eac-b73e-3c7ec02269b5,O direito de realizar seus sonhos direto da fonte,2020-09-29 15:15:11,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,be318802-7786-4826-8a77-cf46f68777ab,Otávio Monteiro,32957461846,475281957,183191700,880665021,32957461846,1,Fortaleza,PR,Brasil,5541909603700,giovanna04@da.br,3,1966-08-28,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
69064e47-c029-4367-8b92-738e5d72b73a,133.45,971.51,9.61,8.45,12.12,49.82,13.01,6.36,12.71,PA,2023-09-24 05:27:14,90587e40-7a44-4819-b6f1-11a8f86868d1,faceff43-1d79-4858-886d-e827ec305222,Dolore,a50b1ca4-5133-4d89-ada0-5d5a07ebd8c3,109,de53ceac-4d4f-410f-83e4-df437f65f2ec,Mastercard,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-01-27 04:41:39,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,e54c7095-fa1c-4988-bc94-d73814a3f555,Otávio Jesus,56410378939,050302938,515011953,345550260,56410378939,0,Recife,PE,Brasil,5541990855658,manuela03@das.org,3,1976-01-25,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,sport
9ccaa7ca-76ba-463f-a9e2-6a40b49875f0,87.64,353.56,9.65,12.8,13.54,46.81,2.81,2.61,17.86,PA,2021-01-26 20:45:26,b87fe08b-a9b4-4094-a64d-7390108a3b6c,9733329a-de95-4db7-882c-80fd316fc028,Amet,61df1035-0c85-4c58-ade7-2e3c9da750ac,125,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,7f33b12f-023d-412f-bdc0-9ef9134a1d90,Animi,b6b2c39b-d858-4c2b-970a-7f228e0f5694,O conforto de evoluir de maneira eficaz,2023-09-04 02:20:20,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,3556dd7a-7ddd-49a8-b1d2-302fae470470,Larissa Mendes,93045281788,248509156,413248252,366188078,93045281788,1,Recife,SC,Brasil,5521949621256,holiveira@hotmail.com,3,1983-03-18,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,sport
3eb4a3da-6b52-4f3a-abcf-bbfa05cb90c3,15.33,425.12,6.56,11.19,1.24,34.93,3.38,2.77,5.37,PA,2020-07-11 07:56:51,0ca38d4e-14db-4379-839b-52dd0f78ebb2,c24409bb-a2ab-44e8-b483-62cb3489e101,Vero,8811f289-17c0-410b-89c9-305f225cab61,109,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-01-13 03:20:10,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,fff4a153-ea74-4e7d-bb3d-9db9dca585b1,Alexia Sales,61890254398,938493669,170338153,162222976,61890254398,1,São Paulo,SC,Brasil,5581949898162,wazevedo@uol.com.br,2,1963-04-25,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,sport
efd657e7-dc1f-4bb8-9144-7e27b7688dec,18.39,138.64,6.56,3.4,10.5,8.25,7.2,2.29,10.05,PA,2022-12-01 06:46:48,9c194025-5595-4d51-818c-005fe3dee899,9bc506e1-2ae9-4703-aab0-ca490495f93f,Quia,e8308aa2-f4bc-43b9-a120-5765014fb5fb,122,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,3e87e7be-b198-4fe4-bdb4-f20f2b9d9e3f,Dicta,2a0d6212-93f2-43a2-aa39-153a66f6885b,O conforto de atingir seus objetivos sem preocupação,2023-01-17 04:34:32,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,e486b2c1-9a87-4d55-9cb8-0c1560d55ff8,Daniel Sales,70431628580,999834811,584113578,086071171,70431628580,1,Salvador,GO,Brasil,5561909016202,ceciliada-conceicao@hotmail.com,2,1966-11-17,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,internacional
73cd46a4-98de-476f-9927-86101a041fe9,199.1,983.84,8.23,12.65,26.85,22.65,9.3,5.07,16.29,PA,2025-03-15 00:22:18,e34bf598-1eda-433f-ac23-2bacc6e94494,4c98f23a-bbf8-4a52-a83d-0a7f47cb6894,Sed,40998d0f-e168-4e73-8ab0-2fb36c780f54,100,de53ceac-4d4f-410f-83e4-df437f65f2ec,Mastercard,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2023-06-25 07:40:51,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,6d64e292-8efd-49e2-9616-1906eb5802b8,Melissa das Neves,96437210516,138927242,919381574,352601203,96437210516,1,Fortaleza,CE,Brasil,5581928450471,mirellasilva@ribeiro.br,4,1959-01-19,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,sport
ca6e9547-56c8-40d5-9420-847ed193eded,240.32,918.46,1.9,18.97,17.64,26.13,1.94,3.36,8.7,PA,2021-12-11 15:20:20,7eac498e-e2ad-4791-ad9f-739a58a8c639,9733329a-de95-4db7-882c-80fd316fc028,Amet,a408d193-6cbe-401f-ba66-c6115fbb6e0e,108,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,ccc812d4-df12-4991-9df5-71d680ed7241,O prazer de avançar de maneira eficaz,2024-05-19 23:07:24,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,785d5d68-8cde-4435-88f7-f7db5152ab88,João Miguel Teixeira,40365829765,358685576,336231766,004468214,40365829765,1,Rio de Janeiro,GO,Brasil,5561934352723,da-costajoao@hotmail.com,1,1969-08-01,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,internacional
841a1d73-db7a-4bb5-8200-056e83f8c353,57.48,397.27,5.67,14.01,20.43,21.62,4.54,5.21,10.08,PA,2022-07-21 11:20:03,46526aed-6de5-45e3-a654-fd8ba68ff757,4c02e9ad-c235-458a-988a-0443e0c37115,Ipsa,4ed468dc-4b19-41de-907b-795fa89cf757,125,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,23e00fa1-d953-417f-9bfa-3289c13edff3,Dolores,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2024-09-29 03:31:43,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,b591f007-0ce9-4ce4-b087-1d251b306b7a,Pedro Teixeira,45786910393,831559140,469461016,398074827,45786910393,0,Porto Alegre,RJ,Brasil,5531962072186,raragao@cavalcanti.com,2,1969-07-25,c9490b45-af66-40eb-9b1d-ec127dbf1804,Profissional de relações públicas,internacional
6399e0b6-3535-44ea-bf93-94460f2cd7d1,154.75,688.69,0.06,17.59,21.71,34.48,3.63,4.84,7.34,PA,2021-12-08 20:53:57,2bbabfd6-24e9-4ffb-8644-52ffdef2b4b4,28aa110e-18d0-4340-8451-e2b062f81740,Hic,2d5af031-0064-4ee8-8c64-879edbbcd9de,100,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-08-09 11:00:36,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,41379159-109d-4859-8612-0fe2f8d88cf6,Saepe,13a582bb-59c5-442d-a36a-57fa9ad6fc6f,Isabelly Moraes,46108927585,248882309,972630364,102075809,46108927585,0,Rio de Janeiro,GO,Brasil,5541984784817,joaquimalves@bol.com.br,3,1987-10-20,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,sport
f9985992-d152-4681-bee4-e302ae00c376,8.84,102.29,3.69,9.63,4.92,40.75,9.06,6.04,11.14,PA,2023-01-31 15:50:25,153da0d2-9830-491a-a812-fd724bed62c6,2615fc0e-c1f3-40d3-b31a-2b0b87640edd,Explicabo,1fd77b30-f2f9-4c78-86b9-036c0129f4d5,101,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,498f9b22-b92c-4822-a6d3-9a127f406ca8,A arte de inovar com toda a tranquilidade,2021-04-14 09:46:27,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,2ade8aad-5fa8-4df6-8b16-004a6928b4c0,Yago da Rocha,23510947860,568941295,426665700,756465597,23510947860,0,Curitiba,PR,Brasil,5571976597622,cavalcantijoaquim@yahoo.com.br,0,1968-02-25,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,internacional
7d596798-4cfa-499a-99f1-dd33219f47cd,184.66,879.17,1.68,16.64,0.63,45.74,11.28,7.74,0.44,PA,2021-10-06 03:24:16,3befc23f-fbe0-460f-8d94-3fdd3e2b3f86,67129179-9b6e-41e9-93e9-feb5a78fa2af,Aliquid,c20e376a-c694-4a90-acc6-74fe02afc237,108,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,a426387d-c62b-41f2-9f11-18dcfe21f923,A segurança de conseguir antes de tudo,2022-05-07 09:17:31,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,b13d80fd-cfdc-43f3-9b01-73faac2bb418,Laís Aragão,91805463233,540875627,284593590,703931840,91805463233,1,Florianópolis,CE,Brasil,5541907816676,luizajesus@uol.com.br,4,1957-12-21,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,sport
b503d239-511b-4728-a9d5-9cd96bbe35aa,48.58,325.94,0.61,0.16,20.46,22.69,0.86,2.76,8.87,PA,2024-03-02 21:43:42,ccecd1b2-ddb3-4780-9fde-97b64f20eb66,f83ba57f-840c-4f8a-a35a-4aef1e442b6c,Doloremque,8ee15cf2-20f1-4411-a218-b6cd9eba1151,107,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2024-01-29 17:08:01,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,5286631f-31e7-4124-a719-53989083b543,Srta. Sarah Rocha,31547269855,467082663,743860367,059577305,31547269855,1,São Paulo,GO,Brasil,5511927154839,vmartins@almeida.net,2,1979-04-19,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
c69b8a2d-2bcc-4612-87a1-7f03b9caadc6,34.6,401.93,1.56,4.55,10.72,32.47,8.72,7.1,11.49,PA,2020-04-28 05:40:25,68369c4f-3c2c-45ca-9834-78a79b753095,6e980cb4-fde9-4e34-aa65-8b91e3756144,Illo,f485b648-0dca-4fe5-8b73-d23c52ab0e0c,108,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,498f9b22-b92c-4822-a6d3-9a127f406ca8,A arte de inovar com toda a tranquilidade,2023-07-13 22:47:53,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,8987bfb4-f4e3-45cb-bc99-45efd60b9793,Juliana Almeida,23057149634,045509692,947735839,736454576,23057149634,1,São Paulo,CE,Brasil,5581902923446,marcelomoraes@uol.com.br,3,1970-12-18,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,sport
31e9a31a-f99f-4f67-9820-975ca3a9e408,0.8,96.83,5.88,18.32,10.73,20.91,14.41,6.74,3.49,PA,2024-07-13 10:41:37,ac707a26-6efb-44c5-81ae-516a344128b4,67129179-9b6e-41e9-93e9-feb5a78fa2af,Aliquid,3db83d3d-f943-4ced-8332-8c5e9b209c0f,100,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,b6b2c39b-d858-4c2b-970a-7f228e0f5694,O conforto de evoluir de maneira eficaz,2024-10-05 11:29:39,9151abe8-75c0-4556-bdb1-2656f4461d3f,Esse,8ec82997-ff10-4c6e-b96e-60e146719b35,Nam,6b43e9b3-376c-4f83-bf6f-f65f3fed9b1b,Dra. Carolina Sales,48759103639,542837234,307169316,147521603,48759103639,0,Belo Horizonte,GO,Brasil,5571924537716,bernardocavalcanti@rocha.br,0,1963-07-03,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,internacional
